Event Index,UTC Timestamp,UTC Date,Post Processed,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,Spreadsheet Name,randomise_blocks,randomise_trials,display,sound,hc_ans,sound_nc_1,sound_nc_3,sound_nc_2,sound_c_1,sound_c_2,sound_c_3,progress,answer
522,1511282324714,21/11/2017 16:38:44,,1511282343455,-5,21/11/2017 11:39:03,2349,3,task-o4po,,889481,CMU-14,187103,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 57.0,1280x1024,1280x912,,RT_test,5,250,2,Screen 2,Zone4,response_keyboard_single,6870.870000000112,1,1,1,0,0,,,,rt_test_v2,,1,trials,LS_7505_258964_0015_SWT_LS_2843_152918_0058_tChange_6125_ms.wav,,,,,,,,1,1
523,1511282326058,21/11/2017 16:38:46,,1511282344799,-5,21/11/2017 11:39:04,2349,3,task-o4po,,889481,CMU-14,187103,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 57.0,1280x1024,1280x912,,RT_test,5,251,1,Screen 1,fixation,fixation,1049.590460954234,,,0,1,0,,,,rt_test_v2,,1,trials,LS_5456_24741_0006_SWT_LS_7447_91187_0061_tChange_5824_ms.wav,,,,,,,,1,1
524,1511282332641,21/11/2017 16:38:52,,1511282351382,-5,21/11/2017 11:39:11,2349,3,task-o4po,,889481,CMU-14,187103,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 57.0,1280x1024,1280x912,,RT_test,5,251,2,Screen 2,Zone4,response_keyboard_single,6567.834999999963,1,1,1,0,0,,,,rt_test_v2,,1,trials,LS_5456_24741_0006_SWT_LS_7447_91187_0061_tChange_5824_ms.wav,,,,,,,,1,1
525,1511282334007,21/11/2017 16:38:54,,1511282352746,-5,21/11/2017 11:39:12,2349,3,task-o4po,,889481,CMU-14,187103,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 57.0,1280x1024,1280x912,,RT_test,5,252,1,Screen 1,fixation,fixation,1066.2164661884308,,,0,1,0,,,,rt_test_v2,,1,trials,LS_7505_258964_0043_SWT_LS_7505_258958_0035_tChange_5185_ms.wav,,,,,,,,1,0
526,1511282343079,21/11/2017 16:39:03,,1511282361807,-5,21/11/2017 11:39:21,2349,3,task-o4po,,889481,CMU-14,187103,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 57.0,1280x1024,1280x912,,RT_test,5,252,2,Screen 2,Zone2,gonogo_audio,9046.411830686033,0,,1,0,0,,,,rt_test_v2,,1,trials,LS_7505_258964_0043_SWT_LS_7505_258958_0035_tChange_5185_ms.wav,,,,,,,,1,0
527,1511282344385,21/11/2017 16:39:04,,1511282363125,-5,21/11/2017 11:39:23,2349,3,task-o4po,,889481,CMU-14,187103,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 57.0,1280x1024,1280x912,,RT_test,5,253,1,Screen 1,fixation,fixation,1033.333395715803,,,0,1,0,,,,rt_test_v2,,1,trials,LS_7505_258964_0051_SWT_LS_5456_62043_0017_tChange_5967_ms.wav,,,,,,,,1,1
528,1511282370997,21/11/2017 16:39:30,,1511282369597,-5,21/11/2017 11:39:29,2349,3,task-o4po,,889481,CMU-14,187103,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 57.0,1280x1024,1280x912,,RT_test,5,253,2,Screen 2,Zone4,response_keyboard_single,6456.395000000019,1,1,1,0,0,,,,rt_test_v2,,1,trials,LS_7505_258964_0051_SWT_LS_5456_62043_0017_tChange_5967_ms.wav,,,,,,,,1,1
529,1511282352196,21/11/2017 16:39:12,,1511282370956,-5,21/11/2017 11:39:30,2349,3,task-o4po,,889481,CMU-14,187103,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 57.0,1280x1024,1280x912,,RT_test,5,254,1,Screen 1,fixation,fixation,1066.2414922229946,,,0,1,0,,,,rt_test_v2,,1,trials,LS_7505_258964_0037_SWT_LS_374_180299_0033_tChange_9486_ms.wav,,,,,,,,1,1
530,1511282362996,21/11/2017 16:39:22,,1511282381317,-5,21/11/2017 11:39:41,2349,3,task-o4po,,889481,CMU-14,187103,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 57.0,1280x1024,1280x912,,RT_test,5,254,2,Screen 2,Zone4,response_keyboard_single,10345.195000000298,1,1,1,0,0,,,,rt_test_v2,,1,trials,LS_7505_258964_0037_SWT_LS_374_180299_0033_tChange_9486_ms.wav,,,,,,,,1,1
531,1511282364045,21/11/2017 16:39:24,,1511282382635,-5,21/11/2017 11:39:42,2349,3,task-o4po,,889481,CMU-14,187103,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 57.0,1280x1024,1280x912,,RT_test,5,255,1,Screen 1,fixation,fixation,1033.333395715803,,,0,1,0,,,,rt_test_v2,,1,trials,LS_7447_91187_0049_SWT_LS_5456_62014_0011_tChange_5341_ms.wav,,,,,,,,1,1
532,1511282380118,21/11/2017 16:39:40,,1511282388765,-5,21/11/2017 11:39:48,2349,3,task-o4po,,889481,CMU-14,187103,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 57.0,1280x1024,1280x912,,RT_test,5,255,2,Screen 2,Zone4,response_keyboard_single,6113.529999999795,1,1,1,0,0,,,,rt_test_v2,,1,trials,LS_7447_91187_0049_SWT_LS_5456_62014_0011_tChange_5341_ms.wav,,,,,,,,1,1
533,1511282384476,21/11/2017 16:39:44,,1511282390116,-5,21/11/2017 11:39:50,2349,3,task-o4po,,889481,CMU-14,187103,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 57.0,1280x1024,1280x912,,RT_test,5,256,1,Screen 1,fixation,fixation,1066.2910694824532,,,0,1,0,,,,rt_test_v2,,1,trials,LS_374_180298_0040_SWT_LS_2843_152918_0103_tChange_8598_ms.wav,,,,,,,,1,1
534,1511282381071,21/11/2017 16:39:41,,1511282399828,-5,21/11/2017 11:39:59,2349,3,task-o4po,,889481,CMU-14,187103,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 57.0,1280x1024,1280x912,,RT_test,5,256,2,Screen 2,Zone4,response_keyboard_single,9696.435000000056,1,1,1,0,0,,,,rt_test_v2,,1,trials,LS_374_180298_0040_SWT_LS_2843_152918_0103_tChange_8598_ms.wav,,,,,,,,1,1
535,1511282384603,21/11/2017 16:39:44,,1511282401179,-5,21/11/2017 11:40:01,2349,3,task-o4po,,889481,CMU-14,187103,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 57.0,1280x1024,1280x912,,RT_test,5,257,1,Screen 1,fixation,fixation,1066.2803384335712,,,0,1,0,,,,rt_test_v2,,1,trials,LS_5456_24741_0012_SWT_LS_374_180299_0004_tChange_6156_ms.wav,,,,,,,,1,1
536,1511282391070,21/11/2017 16:39:51,,1511282407931,-5,21/11/2017 11:40:07,2349,3,task-o4po,,889481,CMU-14,187103,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 57.0,1280x1024,1280x912,,RT_test,5,257,2,Screen 2,Zone4,response_keyboard_single,6736.709999999963,1,1,1,0,0,,,,rt_test_v2,,1,trials,LS_5456_24741_0012_SWT_LS_374_180299_0004_tChange_6156_ms.wav,,,,,,,,1,1
537,1511282390543,21/11/2017 16:39:50,,1511282409293,-5,21/11/2017 11:40:09,2349,3,task-o4po,,889481,CMU-14,187103,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 57.0,1280x1024,1280x912,,RT_test,5,258,1,Screen 1,fixation,fixation,1066.4795684153214,,,0,1,0,,,,rt_test_v2,,1,trials,LS_7447_91187_0055_SWT_LS_7447_91187_0061_tChange_5769_ms.wav,,,,,,,,1,0
538,1511282400114,21/11/2017 16:40:00,,1511282418865,-5,21/11/2017 11:40:18,2349,3,task-o4po,,889481,CMU-14,187103,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 57.0,1280x1024,1280x912,,RT_test,5,258,2,Screen 2,Zone2,gonogo_audio,9563.318608413916,0,,1,0,0,,,,rt_test_v2,,1,trials,LS_7447_91187_0055_SWT_LS_7447_91187_0061_tChange_5769_ms.wav,,,,,,,,1,0
539,1511282401578,21/11/2017 16:40:01,,1511282420223,-5,21/11/2017 11:40:20,2349,3,task-o4po,,889481,CMU-14,187103,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 57.0,1280x1024,1280x912,,RT_test,5,259,1,Screen 1,fixation,fixation,1066.4495974839665,,,0,1,0,,,,rt_test_v2,,1,trials,LS_2843_152918_0060_SWT_LS_7505_83618_0007_tChange_5905_ms.wav,,,,,,,,1,1
540,1511282408399,21/11/2017 16:40:08,,1511282427163,-5,21/11/2017 11:40:27,2349,3,task-o4po,,889481,CMU-14,187103,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 57.0,1280x1024,1280x912,,RT_test,5,259,2,Screen 2,Zone4,response_keyboard_single,6924.725000000093,1,1,1,0,0,,,,rt_test_v2,,1,trials,LS_2843_152918_0060_SWT_LS_7505_83618_0007_tChange_5905_ms.wav,,,,,,,,1,1
541,1511282409749,21/11/2017 16:40:09,,1511282428503,-5,21/11/2017 11:40:28,2349,3,task-o4po,,889481,CMU-14,187103,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 57.0,1280x1024,1280x912,,RT_test,5,260,1,Screen 1,fixation,fixation,1048.8164018942043,,,0,1,0,,,,rt_test_v2,,1,trials,LS_5456_24741_0020_SWT_LS_5456_58161_0003_tChange_5450_ms.wav,,,,,,,,1,0
542,1511282416228,21/11/2017 16:40:16,,1511282435002,-5,21/11/2017 11:40:35,2349,3,task-o4po,,889481,CMU-14,187103,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 57.0,1280x1024,1280x912,,RT_test,5,260,2,Screen 2,Zone4,response_keyboard_single,6483.649999999907,1,1,0,1,0,,,,rt_test_v2,,1,trials,LS_5456_24741_0020_SWT_LS_5456_58161_0003_tChange_5450_ms.wav,,,,,,,,1,0
543,1511282417591,21/11/2017 16:40:17,,1511282436367,-5,21/11/2017 11:40:36,2349,3,task-o4po,,889481,CMU-14,187103,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 57.0,1280x1024,1280x912,,RT_test,5,261,1,Screen 1,fixation,fixation,1066.1614061351866,,,0,1,0,,,,rt_test_v2,,1,trials,LS_374_180298_0059_SWT_LS_374_180299_0004_tChange_5637_ms.wav,,,,,,,,1,0
544,1511282426763,21/11/2017 16:40:26,,1511282445534,-5,21/11/2017 11:40:45,2349,3,task-o4po,,889481,CMU-14,187103,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 57.0,1280x1024,1280x912,,RT_test,5,261,2,Screen 2,Zone2,gonogo_audio,9163.446761306375,0,,1,0,0,,,,rt_test_v2,,1,trials,LS_374_180298_0059_SWT_LS_374_180299_0004_tChange_5637_ms.wav,,,,,,,,1,0
545,1511282428117,21/11/2017 16:40:28,,1511282446897,-5,21/11/2017 11:40:46,2349,3,task-o4po,,889481,CMU-14,187103,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 57.0,1280x1024,1280x912,,RT_test,5,262,1,Screen 1,fixation,fixation,1066.3509974614717,,,0,1,0,,,,rt_test_v2,,1,trials,LS_7447_91187_0028_SWT_LS_2843_152918_0113_tChange_5476_ms.wav,,,,,,,,1,1
546,1511282434279,21/11/2017 16:40:34,,1511282453050,-5,21/11/2017 11:40:53,2349,3,task-o4po,,889481,CMU-14,187103,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 57.0,1280x1024,1280x912,,RT_test,5,262,2,Screen 2,Zone4,response_keyboard_single,6136.970000000205,1,1,1,0,0,,,,rt_test_v2,,1,trials,LS_7447_91187_0028_SWT_LS_2843_152918_0113_tChange_5476_ms.wav,,,,,,,,1,1
547,1511282435616,21/11/2017 16:40:35,,1511282454394,-5,21/11/2017 11:40:54,2349,3,task-o4po,,889481,CMU-14,187103,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 57.0,1280x1024,1280x912,,RT_test,5,263,1,Screen 1,fixation,fixation,1049.7953892499208,,,0,1,0,,,,rt_test_v2,,1,trials,LS_5456_58161_0021_SWT_LS_7505_83618_0024_tChange_5946_ms.wav,,,,,,,,1,1
548,1511282442601,21/11/2017 16:40:42,,1511282461377,-5,21/11/2017 11:41:01,2349,3,task-o4po,,889481,CMU-14,187103,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 57.0,1280x1024,1280x912,,RT_test,5,263,2,Screen 2,Zone4,response_keyboard_single,6967.160000000149,1,1,1,0,0,,,,rt_test_v2,,1,trials,LS_5456_58161_0021_SWT_LS_7505_83618_0024_tChange_5946_ms.wav,,,,,,,,1,1
549,1511282443948,21/11/2017 16:40:43,,1511282462725,-5,21/11/2017 11:41:02,2349,3,task-o4po,,889481,CMU-14,187103,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 57.0,1280x1024,1280x912,,RT_test,5,264,1,Screen 1,fixation,fixation,1049.7526872148737,,,0,1,0,,,,rt_test_v2,,1,trials,LS_374_180299_0004_SWT_LS_374_180298_0059_tChange_5747_ms.wav,,,,,,,,1,0
550,1511282453193,21/11/2017 16:40:53,,1511282471973,-5,21/11/2017 11:41:11,2349,3,task-o4po,,889481,CMU-14,187103,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 57.0,1280x1024,1280x912,,RT_test,5,264,2,Screen 2,Zone2,gonogo_audio,9246.137027567718,0,,1,0,0,,,,rt_test_v2,,1,trials,LS_374_180299_0004_SWT_LS_374_180298_0059_tChange_5747_ms.wav,,,,,,,,1,0
551,1511282454541,21/11/2017 16:40:54,,1511282473304,-5,21/11/2017 11:41:13,2349,3,task-o4po,,889481,CMU-14,187103,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 57.0,1280x1024,1280x912,,RT_test,5,265,1,Screen 1,fixation,fixation,1033.3333957153372,,,0,1,0,,,,rt_test_v2,,1,trials,LS_7447_91187_0009_SWT_LS_7505_83618_0015_tChange_7703_ms.wav,,,,,,,,1,1
552,1511282463329,21/11/2017 16:41:03,,1511282482112,-5,21/11/2017 11:41:22,2349,3,task-o4po,,889481,CMU-14,187103,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 57.0,1280x1024,1280x912,,RT_test,5,265,2,Screen 2,Zone4,response_keyboard_single,8792.350000000093,1,1,1,0,0,,,,rt_test_v2,,1,trials,LS_7447_91187_0009_SWT_LS_7505_83618_0015_tChange_7703_ms.wav,,,,,,,,1,1
553,1511282464685,21/11/2017 16:41:04,,1511282483467,-5,21/11/2017 11:41:23,2349,3,task-o4po,,889481,CMU-14,187103,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 57.0,1280x1024,1280x912,,RT_test,5,266,1,Screen 1,fixation,fixation,1066.21280022664,,,0,1,0,,,,rt_test_v2,,1,trials,LS_5456_62043_0029_SWT_LS_374_180298_0037_tChange_5271_ms.wav,,,,,,,,1,1
554,1511282470512,21/11/2017 16:41:10,,1511282489288,-5,21/11/2017 11:41:29,2349,3,task-o4po,,889481,CMU-14,187103,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 57.0,1280x1024,1280x912,,RT_test,5,266,2,Screen 2,Zone4,response_keyboard_single,5804.889999999665,1,1,1,0,0,,,,rt_test_v2,,1,trials,LS_5456_62043_0029_SWT_LS_374_180298_0037_tChange_5271_ms.wav,,,,,,,,1,1
555,1511282471875,21/11/2017 16:41:11,,1511282490648,-5,21/11/2017 11:41:30,2349,3,task-o4po,,889481,CMU-14,187103,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 57.0,1280x1024,1280x912,,RT_test,5,267,1,Screen 1,fixation,fixation,1066.2226118431427,,,0,1,0,,,,rt_test_v2,,1,trials,LS_374_180299_0045_SWT_LS_7447_91187_0057_tChange_6089_ms.wav,,,,,,,,1,1
556,1511282478548,21/11/2017 16:41:18,,1511282497336,-5,21/11/2017 11:41:37,2349,3,task-o4po,,889481,CMU-14,187103,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 57.0,1280x1024,1280x912,,RT_test,5,267,2,Screen 2,Zone4,response_keyboard_single,6671.675000000279,1,1,1,0,0,,,,rt_test_v2,,1,trials,LS_374_180299_0045_SWT_LS_7447_91187_0057_tChange_6089_ms.wav,,,,,,,,1,1
557,1511282479898,21/11/2017 16:41:19,,1511282498696,-5,21/11/2017 11:41:38,2349,3,task-o4po,,889481,CMU-14,187103,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 57.0,1280x1024,1280x912,,RT_test,5,268,1,Screen 1,fixation,fixation,1066.2679360443726,,,0,1,0,,,,rt_test_v2,,1,trials,LS_2843_152918_0010_SWT_LS_7447_91187_0061_tChange_5998_ms.wav,,,,,,,,1,1
558,1511282486456,21/11/2017 16:41:26,,1511282505239,-5,21/11/2017 11:41:45,2349,3,task-o4po,,889481,CMU-14,187103,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 57.0,1280x1024,1280x912,,RT_test,5,268,2,Screen 2,Zone4,response_keyboard_single,6528.090000000317,1,1,1,0,0,,,,rt_test_v2,,1,trials,LS_2843_152918_0010_SWT_LS_7447_91187_0061_tChange_5998_ms.wav,,,,,,,,1,1
559,1511282487803,21/11/2017 16:41:27,,1511282506593,-5,21/11/2017 11:41:46,2349,3,task-o4po,,889481,CMU-14,187103,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 57.0,1280x1024,1280x912,,RT_test,5,269,1,Screen 1,fixation,fixation,1066.3331394460984,,,0,1,0,,,,rt_test_v2,,1,trials,LS_7447_91187_0050_SWT_LS_374_180299_0037_tChange_5839_ms.wav,,,,,,,,1,1
560,1511282494169,21/11/2017 16:41:34,,1511282512959,-5,21/11/2017 11:41:52,2349,3,task-o4po,,889481,CMU-14,187103,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 57.0,1280x1024,1280x912,,RT_test,5,269,2,Screen 2,Zone4,response_keyboard_single,6350.415000000037,1,1,1,0,0,,,,rt_test_v2,,1,trials,LS_7447_91187_0050_SWT_LS_374_180299_0037_tChange_5839_ms.wav,,,,,,,,1,1
561,1511282506911,21/11/2017 16:41:46,,1511282525713,-5,21/11/2017 11:42:05,2349,3,task-o4po,,889481,CMU-14,187103,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 57.0,1280x1024,1280x912,,RT_test,5,7,1,Screen 1,Zone1,continue_button,12437.604999999981,,,0,1,0,,,,rt_test_v2,,,break,,,,,,,,,,
562,1511282507982,21/11/2017 16:41:47,,1511282526769,-5,21/11/2017 11:42:06,2349,3,task-o4po,,889481,CMU-14,187103,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 57.0,1280x1024,1280x912,,RT_test,5,270,1,Screen 1,fixation,fixation,1066.2759911981411,,,0,1,0,,,,rt_test_v2,,1,trials,LS_5456_62043_0037_SWT_LS_5456_62014_0012_tChange_5431_ms.wav,,,,,,,,1,0
563,1511282517115,21/11/2017 16:41:57,,1511282535907,-5,21/11/2017 11:42:15,2349,3,task-o4po,,889481,CMU-14,187103,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 57.0,1280x1024,1280x912,,RT_test,5,270,2,Screen 2,Zone2,gonogo_audio,9130.229269735515,0,,1,0,0,,,,rt_test_v2,,1,trials,LS_5456_62043_0037_SWT_LS_5456_62014_0012_tChange_5431_ms.wav,,,,,,,,1,0
564,1511282518473,21/11/2017 16:41:58,,1511282537266,-5,21/11/2017 11:42:17,2349,3,task-o4po,,889481,CMU-14,187103,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 57.0,1280x1024,1280x912,,RT_test,5,271,1,Screen 1,fixation,fixation,1066.2218046975322,,,0,1,0,,,,rt_test_v2,,1,trials,LS_7505_83618_0010_SWT_LS_7447_91187_0057_tChange_5970_ms.wav,,,,,,,,1,1
565,1511282525298,21/11/2017 16:42:05,,1511282544094,-5,21/11/2017 11:42:24,2349,3,task-o4po,,889481,CMU-14,187103,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 57.0,1280x1024,1280x912,,RT_test,5,271,2,Screen 2,Zone4,response_keyboard_single,6812.310000000056,1,1,1,0,0,,,,rt_test_v2,,1,trials,LS_7505_83618_0010_SWT_LS_7447_91187_0057_tChange_5970_ms.wav,,,,,,,,1,1
566,1511282526650,21/11/2017 16:42:06,,1511282545446,-5,21/11/2017 11:42:25,2349,3,task-o4po,,889481,CMU-14,187103,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 57.0,1280x1024,1280x912,,RT_test,5,272,1,Screen 1,fixation,fixation,1066.2594229839742,,,0,1,0,,,,rt_test_v2,,1,trials,LS_7505_83618_0026_SWT_LS_2843_152918_0028_tChange_6147_ms.wav,,,,,,,,1,1
567,1511282533427,21/11/2017 16:42:13,,1511282552245,-5,21/11/2017 11:42:32,2349,3,task-o4po,,889481,CMU-14,187103,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 57.0,1280x1024,1280x912,,RT_test,5,272,2,Screen 2,Zone4,response_keyboard_single,6783.069999999832,1,1,1,0,0,,,,rt_test_v2,,1,trials,LS_7505_83618_0026_SWT_LS_2843_152918_0028_tChange_6147_ms.wav,,,,,,,,1,1
568,1511282534786,21/11/2017 16:42:14,,1511282553610,-5,21/11/2017 11:42:33,2349,3,task-o4po,,889481,CMU-14,187103,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 57.0,1280x1024,1280x912,,RT_test,5,273,1,Screen 1,fixation,fixation,1066.169371036347,,,0,1,0,,,,rt_test_v2,,1,trials,LS_374_180298_0018_SWT_LS_7447_91187_0005_tChange_5732_ms.wav,,,,,,,,1,1
569,1511282541699,21/11/2017 16:42:21,,1511282560517,-5,21/11/2017 11:42:40,2349,3,task-o4po,,889481,CMU-14,187103,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 57.0,1280x1024,1280x912,,RT_test,5,273,2,Screen 2,Zone4,response_keyboard_single,6891.370000000112,1,1,1,0,0,,,,rt_test_v2,,1,trials,LS_374_180298_0018_SWT_LS_7447_91187_0005_tChange_5732_ms.wav,,,,,,,,1,1
570,1511282543058,21/11/2017 16:42:23,,1511282561874,-5,21/11/2017 11:42:41,2349,3,task-o4po,,889481,CMU-14,187103,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 57.0,1280x1024,1280x912,,RT_test,5,274,1,Screen 1,fixation,fixation,1066.4826771630906,,,0,1,0,,,,rt_test_v2,,1,trials,LS_5456_62014_0012_SWT_LS_2843_152918_0100_tChange_5447_ms.wav,,,,,,,,1,1
571,1511282549299,21/11/2017 16:42:29,,1511282568124,-5,21/11/2017 11:42:48,2349,3,task-o4po,,889481,CMU-14,187103,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 57.0,1280x1024,1280x912,,RT_test,5,274,2,Screen 2,Zone4,response_keyboard_single,6235.01500000013,1,1,1,0,0,,,,rt_test_v2,,1,trials,LS_5456_62014_0012_SWT_LS_2843_152918_0100_tChange_5447_ms.wav,,,,,,,,1,1
572,1511282550663,21/11/2017 16:42:30,,1511282569488,-5,21/11/2017 11:42:49,2349,3,task-o4po,,889481,CMU-14,187103,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 57.0,1280x1024,1280x912,,RT_test,5,275,1,Screen 1,fixation,fixation,1066.2126444727182,,,0,1,0,,,,rt_test_v2,,1,trials,LS_7505_258964_0031_SWT_LS_5456_62014_0011_tChange_7261_ms.wav,,,,,,,,1,1
573,1511282558602,21/11/2017 16:42:38,,1511282577428,-5,21/11/2017 11:42:57,2349,3,task-o4po,,889481,CMU-14,187103,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 57.0,1280x1024,1280x912,,RT_test,5,275,2,Screen 2,Zone4,response_keyboard_single,7924.39000000013,1,1,1,0,0,,,,rt_test_v2,,1,trials,LS_7505_258964_0031_SWT_LS_5456_62014_0011_tChange_7261_ms.wav,,,,,,,,1,1
574,1511282559948,21/11/2017 16:42:39,,1511282578768,-5,21/11/2017 11:42:58,2349,3,task-o4po,,889481,CMU-14,187103,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 57.0,1280x1024,1280x912,,RT_test,5,276,1,Screen 1,fixation,fixation,1049.5301257804967,,,0,1,0,,,,rt_test_v2,,1,trials,LS_374_180298_0055_SWT_LS_2843_152918_0100_tChange_9911_ms.wav,,,,,,,,1,1
575,1511282570317,21/11/2017 16:42:50,,1511282589124,-5,21/11/2017 11:43:09,2349,3,task-o4po,,889481,CMU-14,187103,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 57.0,1280x1024,1280x912,,RT_test,5,276,2,Screen 2,Zone4,response_keyboard_single,10339.665000000037,1,1,1,0,0,,,,rt_test_v2,,1,trials,LS_374_180298_0055_SWT_LS_2843_152918_0100_tChange_9911_ms.wav,,,,,,,,1,1
576,1511282571662,21/11/2017 16:42:51,,1511282590481,-5,21/11/2017 11:43:10,2349,3,task-o4po,,889481,CMU-14,187103,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 57.0,1280x1024,1280x912,,RT_test,5,277,1,Screen 1,fixation,fixation,1066.450482506305,,,0,1,0,,,,rt_test_v2,,1,trials,LS_2843_152918_0009_SWT_LS_374_180299_0033_tChange_6129_ms.wav,,,,,,,,1,1
577,1511282578719,21/11/2017 16:42:58,,1511282597531,-5,21/11/2017 11:43:17,2349,3,task-o4po,,889481,CMU-14,187103,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 57.0,1280x1024,1280x912,,RT_test,5,277,2,Screen 2,Zone4,response_keyboard_single,7035.01500000013,1,1,1,0,0,,,,rt_test_v2,,1,trials,LS_2843_152918_0009_SWT_LS_374_180299_0033_tChange_6129_ms.wav,,,,,,,,1,1
578,1511282580071,21/11/2017 16:43:00,,1511282598895,-5,21/11/2017 11:43:18,2349,3,task-o4po,,889481,CMU-14,187103,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 57.0,1280x1024,1280x912,,RT_test,5,278,1,Screen 1,fixation,fixation,1066.425611622166,,,0,1,0,,,,rt_test_v2,,1,trials,LS_2843_152918_0103_SWT_LS_5456_62043_0022_tChange_7301_ms.wav,,,,,,,,1,1
579,1511282588120,21/11/2017 16:43:08,,1511282606939,-5,21/11/2017 11:43:26,2349,3,task-o4po,,889481,CMU-14,187103,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 57.0,1280x1024,1280x912,,RT_test,5,278,2,Screen 2,Zone4,response_keyboard_single,8024.674999999814,1,1,1,0,0,,,,rt_test_v2,,1,trials,LS_2843_152918_0103_SWT_LS_5456_62043_0022_tChange_7301_ms.wav,,,,,,,,1,1
580,1511282589483,21/11/2017 16:43:09,,1511282608291,-5,21/11/2017 11:43:28,2349,3,task-o4po,,889481,CMU-14,187103,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 57.0,1280x1024,1280x912,,RT_test,5,279,1,Screen 1,fixation,fixation,1066.234110796824,,,0,1,0,,,,rt_test_v2,,1,trials,LS_7505_83618_0025_SWT_LS_2843_152918_0026_tChange_6850_ms.wav,,,,,,,,1,1
581,1511282596887,21/11/2017 16:43:16,,1511282615731,-5,21/11/2017 11:43:35,2349,3,task-o4po,,889481,CMU-14,187103,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 57.0,1280x1024,1280x912,,RT_test,5,279,2,Screen 2,Zone4,response_keyboard_single,7423.64000000013,1,1,1,0,0,,,,rt_test_v2,,1,trials,LS_7505_83618_0025_SWT_LS_2843_152918_0026_tChange_6850_ms.wav,,,,,,,,1,1
