Event Index,UTC Timestamp,UTC Date,Post Processed,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,Spreadsheet Name,randomise_blocks,randomise_trials,display,sound,hc_ans,sound_nc_1,sound_nc_3,sound_nc_2,sound_c_1,sound_c_2,sound_c_3,progress,answer
350,1517378850032,31/01/2018 06:07:30,,1517378987478,5,31/01/2018 11:09:47,2349,5,task-o4po,,1150249,iisc_06,255764,,live,,,computer,Desktop or Laptop,Mac OS 10.12.2,Chrome 63.0.3239.132,1280x800,1291x699,,RT_test,7,166,2,Screen 2,Zone4,response_keyboard_single,5958.574999999953,1,1,1,0,0,,,,rt_test_v2,,1,trials,LS_7447_91187_0028_SWT_LS_2843_152918_0113_tChange_5476_ms.wav,,,,,,,,1,1
351,1517378851348,31/01/2018 06:07:31,,1517378988794,5,31/01/2018 11:09:48,2349,5,task-o4po,,1150249,iisc_06,255764,,live,,,computer,Desktop or Laptop,Mac OS 10.12.2,Chrome 63.0.3239.132,1280x800,1291x699,,RT_test,7,167,1,Screen 1,fixation,fixation,1033.7880000006407,,,0,1,0,,,,rt_test_v2,,1,trials,LS_7505_258958_0009_SWT_LS_7505_83618_0010_tChange_5903_ms.wav,,,,,,,,1,0
352,1517378855185,31/01/2018 06:07:35,,1517378992637,5,31/01/2018 11:09:52,2349,5,task-o4po,,1150249,iisc_06,255764,,live,,,computer,Desktop or Laptop,Mac OS 10.12.2,Chrome 63.0.3239.132,1280x800,1291x699,,RT_test,7,167,2,Screen 2,Zone4,response_keyboard_single,3832.885000000242,1,1,0,1,0,,,,rt_test_v2,,1,trials,LS_7505_258958_0009_SWT_LS_7505_83618_0010_tChange_5903_ms.wav,,,,,,,,1,0
353,1517378856528,31/01/2018 06:07:36,,1517378993971,5,31/01/2018 11:09:53,2349,5,task-o4po,,1150249,iisc_06,255764,,live,,,computer,Desktop or Laptop,Mac OS 10.12.2,Chrome 63.0.3239.132,1280x800,1291x699,,RT_test,7,168,1,Screen 1,fixation,fixation,1040.8230000175536,,,0,1,0,,,,rt_test_v2,,1,trials,LS_7447_91187_0046_SWT_LS_374_180298_0015_tChange_6468_ms.wav,,,,,,,,1,1
354,1517378863598,31/01/2018 06:07:43,,1517379000993,5,31/01/2018 11:10:00,2349,5,task-o4po,,1150249,iisc_06,255764,,live,,,computer,Desktop or Laptop,Mac OS 10.12.2,Chrome 63.0.3239.132,1280x800,1291x699,,RT_test,7,168,2,Screen 2,Zone4,response_keyboard_single,7010.959999999963,1,1,1,0,0,,,,rt_test_v2,,1,trials,LS_7447_91187_0046_SWT_LS_374_180298_0015_tChange_6468_ms.wav,,,,,,,,1,1
355,1517378864879,31/01/2018 06:07:44,,1517379002325,5,31/01/2018 11:10:02,2349,5,task-o4po,,1150249,iisc_06,255764,,live,,,computer,Desktop or Laptop,Mac OS 10.12.2,Chrome 63.0.3239.132,1280x800,1291x699,,RT_test,7,169,1,Screen 1,fixation,fixation,1033.7880000006407,,,0,1,0,,,,rt_test_v2,,1,trials,LS_374_180298_0007_SWT_LS_7505_83618_0015_tChange_6408_ms.wav,,,,,,,,1,1
356,1517378872259,31/01/2018 06:07:52,,1517379009713,5,31/01/2018 11:10:09,2349,5,task-o4po,,1150249,iisc_06,255764,,live,,,computer,Desktop or Laptop,Mac OS 10.12.2,Chrome 63.0.3239.132,1280x800,1291x699,,RT_test,7,169,2,Screen 2,Zone4,response_keyboard_single,7378.024999999907,1,1,1,0,0,,,,rt_test_v2,,1,trials,LS_374_180298_0007_SWT_LS_7505_83618_0015_tChange_6408_ms.wav,,,,,,,,1,1
357,1517378888760,31/01/2018 06:08:08,,1517379026187,5,31/01/2018 11:10:26,2349,5,task-o4po,,1150249,iisc_06,255764,,live,,,computer,Desktop or Laptop,Mac OS 10.12.2,Chrome 63.0.3239.132,1280x800,1291x699,,RT_test,7,3,1,Screen 1,Zone1,continue_button,16165.205000000075,,,0,1,0,,,,rt_test_v2,,,break,,,,,,,,,,
358,1517378889782,31/01/2018 06:08:09,,1517379027224,5,31/01/2018 11:10:27,2349,5,task-o4po,,1150249,iisc_06,255764,,live,,,computer,Desktop or Laptop,Mac OS 10.12.2,Chrome 63.0.3239.132,1280x800,1291x699,,RT_test,7,170,1,Screen 1,fixation,fixation,1040.3729999961797,,,0,1,0,,,,rt_test_v2,,1,trials,LS_374_180298_0018_SWT_LS_7447_91187_0005_tChange_5732_ms.wav,,,,,,,,1,1
359,1517378896063,31/01/2018 06:08:16,,1517379033507,5,31/01/2018 11:10:33,2349,5,task-o4po,,1150249,iisc_06,255764,,live,,,computer,Desktop or Laptop,Mac OS 10.12.2,Chrome 63.0.3239.132,1280x800,1291x699,,RT_test,7,170,2,Screen 2,Zone4,response_keyboard_single,6271.35999999987,1,1,1,0,0,,,,rt_test_v2,,1,trials,LS_374_180298_0018_SWT_LS_7447_91187_0005_tChange_5732_ms.wav,,,,,,,,1,1
360,1517378897391,31/01/2018 06:08:17,,1517379034827,5,31/01/2018 11:10:34,2349,5,task-o4po,,1150249,iisc_06,255764,,live,,,computer,Desktop or Laptop,Mac OS 10.12.2,Chrome 63.0.3239.132,1280x800,1291x699,,RT_test,7,171,1,Screen 1,fixation,fixation,1033.7880000006407,,,0,1,0,,,,rt_test_v2,,1,trials,LS_5456_62043_0027_SWT_LS_5456_58161_0022_tChange_5446_ms.wav,,,,,,,,1,0
361,1517378903309,31/01/2018 06:08:23,,1517379040750,5,31/01/2018 11:10:40,2349,5,task-o4po,,1150249,iisc_06,255764,,live,,,computer,Desktop or Laptop,Mac OS 10.12.2,Chrome 63.0.3239.132,1280x800,1291x699,,RT_test,7,171,2,Screen 2,Zone4,response_keyboard_single,5910.689999999944,1,1,0,1,0,,,,rt_test_v2,,1,trials,LS_5456_62043_0027_SWT_LS_5456_58161_0022_tChange_5446_ms.wav,,,,,,,,1,0
362,1517378904637,31/01/2018 06:08:24,,1517379042086,5,31/01/2018 11:10:42,2349,5,task-o4po,,1150249,iisc_06,255764,,live,,,computer,Desktop or Laptop,Mac OS 10.12.2,Chrome 63.0.3239.132,1280x800,1291x699,,RT_test,7,172,1,Screen 1,fixation,fixation,1040.0809999846388,,,0,1,0,,,,rt_test_v2,,1,trials,LS_2843_152918_0013_SWT_LS_374_180298_0015_tChange_6463_ms.wav,,,,,,,,1,1
363,1517378912074,31/01/2018 06:08:32,,1517379049515,5,31/01/2018 11:10:49,2349,5,task-o4po,,1150249,iisc_06,255764,,live,,,computer,Desktop or Laptop,Mac OS 10.12.2,Chrome 63.0.3239.132,1280x800,1291x699,,RT_test,7,172,2,Screen 2,Zone4,response_keyboard_single,7417.895000000019,1,1,1,0,0,,,,rt_test_v2,,1,trials,LS_2843_152918_0013_SWT_LS_374_180298_0015_tChange_6463_ms.wav,,,,,,,,1,1
364,1517378913387,31/01/2018 06:08:33,,1517379050841,5,31/01/2018 11:10:50,2349,5,task-o4po,,1150249,iisc_06,255764,,live,,,computer,Desktop or Laptop,Mac OS 10.12.2,Chrome 63.0.3239.132,1280x800,1291x699,,RT_test,7,173,1,Screen 1,fixation,fixation,1033.7880000006407,,,0,1,0,,,,rt_test_v2,,1,trials,LS_7505_258958_0035_SWT_LS_7447_91187_0005_tChange_5406_ms.wav,,,,,,,,1,1
365,1517378919347,31/01/2018 06:08:39,,1517379056795,5,31/01/2018 11:10:56,2349,5,task-o4po,,1150249,iisc_06,255764,,live,,,computer,Desktop or Laptop,Mac OS 10.12.2,Chrome 63.0.3239.132,1280x800,1291x699,,RT_test,7,173,2,Screen 2,Zone4,response_keyboard_single,5942.835000000196,1,1,1,0,0,,,,rt_test_v2,,1,trials,LS_7505_258958_0035_SWT_LS_7447_91187_0005_tChange_5406_ms.wav,,,,,,,,1,1
366,1517378920692,31/01/2018 06:08:40,,1517379058135,5,31/01/2018 11:10:58,2349,5,task-o4po,,1150249,iisc_06,255764,,live,,,computer,Desktop or Laptop,Mac OS 10.12.2,Chrome 63.0.3239.132,1280x800,1291x699,,RT_test,7,174,1,Screen 1,fixation,fixation,1033.7880000006407,,,0,1,0,,,,rt_test_v2,,1,trials,LS_374_180298_0005_SWT_LS_7505_83618_0005_tChange_6027_ms.wav,,,,,,,,1,1
367,1517378927719,31/01/2018 06:08:47,,1517379064992,5,31/01/2018 11:11:04,2349,5,task-o4po,,1150249,iisc_06,255764,,live,,,computer,Desktop or Laptop,Mac OS 10.12.2,Chrome 63.0.3239.132,1280x800,1291x699,,RT_test,7,174,2,Screen 2,Zone4,response_keyboard_single,6844.695000000065,1,1,1,0,0,,,,rt_test_v2,,1,trials,LS_374_180298_0005_SWT_LS_7505_83618_0005_tChange_6027_ms.wav,,,,,,,,1,1
368,1517378928876,31/01/2018 06:08:48,,1517379066316,5,31/01/2018 11:11:06,2349,5,task-o4po,,1150249,iisc_06,255764,,live,,,computer,Desktop or Laptop,Mac OS 10.12.2,Chrome 63.0.3239.132,1280x800,1291x699,,RT_test,7,175,1,Screen 1,fixation,fixation,1028.0579999962356,,,0,1,0,,,,rt_test_v2,,1,trials,LS_2843_152918_0100_SWT_LS_5456_62014_0012_tChange_5549_ms.wav,,,,,,,,1,1
369,1517378935143,31/01/2018 06:08:55,,1517379072589,5,31/01/2018 11:11:12,2349,5,task-o4po,,1150249,iisc_06,255764,,live,,,computer,Desktop or Laptop,Mac OS 10.12.2,Chrome 63.0.3239.132,1280x800,1291x699,,RT_test,7,175,2,Screen 2,Zone4,response_keyboard_single,6261.925000000047,1,1,1,0,0,,,,rt_test_v2,,1,trials,LS_2843_152918_0100_SWT_LS_5456_62014_0012_tChange_5549_ms.wav,,,,,,,,1,1
370,1517378936488,31/01/2018 06:08:56,,1517379073919,5,31/01/2018 11:11:13,2349,5,task-o4po,,1150249,iisc_06,255764,,live,,,computer,Desktop or Laptop,Mac OS 10.12.2,Chrome 63.0.3239.132,1280x800,1291x699,,RT_test,7,176,1,Screen 1,fixation,fixation,1033.7880000006407,,,0,1,0,,,,rt_test_v2,,1,trials,LS_7447_91187_0050_SWT_LS_374_180299_0037_tChange_5839_ms.wav,,,,,,,,1,1
371,1517378942803,31/01/2018 06:09:02,,1517379080250,5,31/01/2018 11:11:20,2349,5,task-o4po,,1150249,iisc_06,255764,,live,,,computer,Desktop or Laptop,Mac OS 10.12.2,Chrome 63.0.3239.132,1280x800,1291x699,,RT_test,7,176,2,Screen 2,Zone4,response_keyboard_single,6319.874999999767,1,1,1,0,0,,,,rt_test_v2,,1,trials,LS_7447_91187_0050_SWT_LS_374_180299_0037_tChange_5839_ms.wav,,,,,,,,1,1
372,1517378944161,31/01/2018 06:09:04,,1517379081567,5,31/01/2018 11:11:21,2349,5,task-o4po,,1150249,iisc_06,255764,,live,,,computer,Desktop or Laptop,Mac OS 10.12.2,Chrome 63.0.3239.132,1280x800,1291x699,,RT_test,7,177,1,Screen 1,fixation,fixation,1028.1860000104643,,,0,1,0,,,,rt_test_v2,,1,trials,LS_7447_91187_0034_SWT_LS_5456_62043_0022_tChange_5882_ms.wav,,,,,,,,1,1
373,1517378950818,31/01/2018 06:09:10,,1517379088261,5,31/01/2018 11:11:28,2349,5,task-o4po,,1150249,iisc_06,255764,,live,,,computer,Desktop or Laptop,Mac OS 10.12.2,Chrome 63.0.3239.132,1280x800,1291x699,,RT_test,7,177,2,Screen 2,Zone4,response_keyboard_single,6682.279999999795,1,1,1,0,0,,,,rt_test_v2,,1,trials,LS_7447_91187_0034_SWT_LS_5456_62043_0022_tChange_5882_ms.wav,,,,,,,,1,1
374,1517378952155,31/01/2018 06:09:12,,1517379089588,5,31/01/2018 11:11:29,2349,5,task-o4po,,1150249,iisc_06,255764,,live,,,computer,Desktop or Laptop,Mac OS 10.12.2,Chrome 63.0.3239.132,1280x800,1291x699,,RT_test,7,178,1,Screen 1,fixation,fixation,1033.7880000006407,,,0,1,0,,,,rt_test_v2,,1,trials,LS_7505_83618_0010_SWT_LS_7447_91187_0057_tChange_5970_ms.wav,,,,,,,,1,1
375,1517378958864,31/01/2018 06:09:18,,1517379096309,5,31/01/2018 11:11:36,2349,5,task-o4po,,1150249,iisc_06,255764,,live,,,computer,Desktop or Laptop,Mac OS 10.12.2,Chrome 63.0.3239.132,1280x800,1291x699,,RT_test,7,178,2,Screen 2,Zone4,response_keyboard_single,6711.625,1,1,1,0,0,,,,rt_test_v2,,1,trials,LS_7505_83618_0010_SWT_LS_7447_91187_0057_tChange_5970_ms.wav,,,,,,,,1,1
376,1517378960200,31/01/2018 06:09:20,,1517379097649,5,31/01/2018 11:11:37,2349,5,task-o4po,,1150249,iisc_06,255764,,live,,,computer,Desktop or Laptop,Mac OS 10.12.2,Chrome 63.0.3239.132,1280x800,1291x699,,RT_test,7,179,1,Screen 1,fixation,fixation,1041.1740000126883,,,0,1,0,,,,rt_test_v2,,1,trials,LS_5456_62043_0005_SWT_LS_5456_62014_0017_tChange_5878_ms.wav,,,,,,,,1,0
377,1517378969749,31/01/2018 06:09:29,,1517379107187,5,31/01/2018 11:11:47,2349,5,task-o4po,,1150249,iisc_06,255764,,live,,,computer,Desktop or Laptop,Mac OS 10.12.2,Chrome 63.0.3239.132,1280x800,1291x699,,RT_test,7,179,2,Screen 2,Zone2,gonogo_audio,9537.527999986196,0,,1,0,0,,,,rt_test_v2,,1,trials,LS_5456_62043_0005_SWT_LS_5456_62014_0017_tChange_5878_ms.wav,,,,,,,,1,0
378,1517378971266,31/01/2018 06:09:31,,1517379108526,5,31/01/2018 11:11:48,2349,5,task-o4po,,1150249,iisc_06,255764,,live,,,computer,Desktop or Laptop,Mac OS 10.12.2,Chrome 63.0.3239.132,1280x800,1291x699,,RT_test,7,180,1,Screen 1,fixation,fixation,1040.337999991607,,,0,1,0,,,,rt_test_v2,,1,trials,LS_7447_91186_0009_SWT_LS_374_180299_0033_tChange_5901_ms.wav,,,,,,,,1,1
379,1517378977766,31/01/2018 06:09:37,,1517379115211,5,31/01/2018 11:11:55,2349,5,task-o4po,,1150249,iisc_06,255764,,live,,,computer,Desktop or Laptop,Mac OS 10.12.2,Chrome 63.0.3239.132,1280x800,1291x699,,RT_test,7,180,2,Screen 2,Zone4,response_keyboard_single,6674.27500000014,1,1,1,0,0,,,,rt_test_v2,,1,trials,LS_7447_91186_0009_SWT_LS_374_180299_0033_tChange_5901_ms.wav,,,,,,,,1,1
380,1517378979087,31/01/2018 06:09:39,,1517379116531,5,31/01/2018 11:11:56,2349,5,task-o4po,,1150249,iisc_06,255764,,live,,,computer,Desktop or Laptop,Mac OS 10.12.2,Chrome 63.0.3239.132,1280x800,1291x699,,RT_test,7,181,1,Screen 1,fixation,fixation,1033.7880000006407,,,0,1,0,,,,rt_test_v2,,1,trials,LS_2843_152918_0113_SWT_LS_5456_62014_0017_tChange_5560_ms.wav,,,,,,,,1,1
381,1517378985267,31/01/2018 06:09:45,,1517379122716,5,31/01/2018 11:12:02,2349,5,task-o4po,,1150249,iisc_06,255764,,live,,,computer,Desktop or Laptop,Mac OS 10.12.2,Chrome 63.0.3239.132,1280x800,1291x699,,RT_test,7,181,2,Screen 2,Zone4,response_keyboard_single,6173.695000000298,1,1,1,0,0,,,,rt_test_v2,,1,trials,LS_2843_152918_0113_SWT_LS_5456_62014_0017_tChange_5560_ms.wav,,,,,,,,1,1
382,1517378986583,31/01/2018 06:09:46,,1517379124032,5,31/01/2018 11:12:04,2349,5,task-o4po,,1150249,iisc_06,255764,,live,,,computer,Desktop or Laptop,Mac OS 10.12.2,Chrome 63.0.3239.132,1280x800,1291x699,,RT_test,7,182,1,Screen 1,fixation,fixation,1031.5849999897182,,,0,1,0,,,,rt_test_v2,,1,trials,LS_374_180298_0010_SWT_LS_374_180298_0037_tChange_6529_ms.wav,,,,,,,,1,0
383,1517378996952,31/01/2018 06:09:56,,1517379134402,5,31/01/2018 11:12:14,2349,5,task-o4po,,1150249,iisc_06,255764,,live,,,computer,Desktop or Laptop,Mac OS 10.12.2,Chrome 63.0.3239.132,1280x800,1291x699,,RT_test,7,182,2,Screen 2,Zone2,gonogo_audio,10354.554000019561,0,,1,0,0,,,,rt_test_v2,,1,trials,LS_374_180298_0010_SWT_LS_374_180298_0037_tChange_6529_ms.wav,,,,,,,,1,0
384,1517378998280,31/01/2018 06:09:58,,1517379135727,5,31/01/2018 11:12:15,2349,5,task-o4po,,1150249,iisc_06,255764,,live,,,computer,Desktop or Laptop,Mac OS 10.12.2,Chrome 63.0.3239.132,1280x800,1291x699,,RT_test,7,183,1,Screen 1,fixation,fixation,1040.4539999726694,,,0,1,0,,,,rt_test_v2,,1,trials,LS_7505_258964_0037_SWT_LS_374_180299_0033_tChange_9486_ms.wav,,,,,,,,1,1
385,1517379011537,31/01/2018 06:10:11,,1517379148984,5,31/01/2018 11:12:28,2349,5,task-o4po,,1150249,iisc_06,255764,,live,,,computer,Desktop or Laptop,Mac OS 10.12.2,Chrome 63.0.3239.132,1280x800,1291x699,,RT_test,7,183,2,Screen 2,Zone2,gonogo_audio,13255.830000009155,0,,0,1,0,,,,rt_test_v2,,1,trials,LS_7505_258964_0037_SWT_LS_374_180299_0033_tChange_9486_ms.wav,,,,,,,,1,1
386,1517379012856,31/01/2018 06:10:12,,1517379150311,5,31/01/2018 11:12:30,2349,5,task-o4po,,1150249,iisc_06,255764,,live,,,computer,Desktop or Laptop,Mac OS 10.12.2,Chrome 63.0.3239.132,1280x800,1291x699,,RT_test,7,184,1,Screen 1,fixation,fixation,1027.9649999865796,,,0,1,0,,,,rt_test_v2,,1,trials,LS_2843_152918_0012_SWT_LS_2843_152918_0058_tChange_5808_ms.wav,,,,,,,,1,0
387,1517379022324,31/01/2018 06:10:22,,1517379159759,5,31/01/2018 11:12:39,2349,5,task-o4po,,1150249,iisc_06,255764,,live,,,computer,Desktop or Laptop,Mac OS 10.12.2,Chrome 63.0.3239.132,1280x800,1291x699,,RT_test,7,184,2,Screen 2,Zone2,gonogo_audio,9437.484000023687,0,,1,0,0,,,,rt_test_v2,,1,trials,LS_2843_152918_0012_SWT_LS_2843_152918_0058_tChange_5808_ms.wav,,,,,,,,1,0
388,1517379023654,31/01/2018 06:10:23,,1517379161087,5,31/01/2018 11:12:41,2349,5,task-o4po,,1150249,iisc_06,255764,,live,,,computer,Desktop or Laptop,Mac OS 10.12.2,Chrome 63.0.3239.132,1280x800,1291x699,,RT_test,7,185,1,Screen 1,fixation,fixation,1037.5759999733418,,,0,1,0,,,,rt_test_v2,,1,trials,LS_374_180299_0019_SWT_LS_7447_91187_0061_tChange_5557_ms.wav,,,,,,,,1,1
389,1517379029776,31/01/2018 06:10:29,,1517379167061,5,31/01/2018 11:12:47,2349,5,task-o4po,,1150249,iisc_06,255764,,live,,,computer,Desktop or Laptop,Mac OS 10.12.2,Chrome 63.0.3239.132,1280x800,1291x699,,RT_test,7,185,2,Screen 2,Zone4,response_keyboard_single,5961.444999999832,1,1,1,0,0,,,,rt_test_v2,,1,trials,LS_374_180299_0019_SWT_LS_7447_91187_0061_tChange_5557_ms.wav,,,,,,,,1,1
390,1517379030964,31/01/2018 06:10:30,,1517379168391,5,31/01/2018 11:12:48,2349,5,task-o4po,,1150249,iisc_06,255764,,live,,,computer,Desktop or Laptop,Mac OS 10.12.2,Chrome 63.0.3239.132,1280x800,1291x699,,RT_test,7,186,1,Screen 1,fixation,fixation,1033.7880000006407,,,0,1,0,,,,rt_test_v2,,1,trials,LS_7505_83618_0007_SWT_LS_7447_91187_0061_tChange_6194_ms.wav,,,,,,,,1,1
391,1517379037895,31/01/2018 06:10:37,,1517379175085,5,31/01/2018 11:12:55,2349,5,task-o4po,,1150249,iisc_06,255764,,live,,,computer,Desktop or Laptop,Mac OS 10.12.2,Chrome 63.0.3239.132,1280x800,1291x699,,RT_test,7,186,2,Screen 2,Zone4,response_keyboard_single,6682.479999999981,1,1,1,0,0,,,,rt_test_v2,,1,trials,LS_7505_83618_0007_SWT_LS_7447_91187_0061_tChange_6194_ms.wav,,,,,,,,1,1
392,1517379038959,31/01/2018 06:10:38,,1517379176406,5,31/01/2018 11:12:56,2349,5,task-o4po,,1150249,iisc_06,255764,,live,,,computer,Desktop or Laptop,Mac OS 10.12.2,Chrome 63.0.3239.132,1280x800,1291x699,,RT_test,7,187,1,Screen 1,fixation,fixation,1029.0699999895878,,,0,1,0,,,,rt_test_v2,,1,trials,LS_2843_152918_0068_SWT_LS_374_180298_0010_tChange_5820_ms.wav,,,,,,,,1,1
393,1517379045598,31/01/2018 06:10:45,,1517379183041,5,31/01/2018 11:13:03,2349,5,task-o4po,,1150249,iisc_06,255764,,live,,,computer,Desktop or Laptop,Mac OS 10.12.2,Chrome 63.0.3239.132,1280x800,1291x699,,RT_test,7,187,2,Screen 2,Zone4,response_keyboard_single,6624.389999999898,1,1,1,0,0,,,,rt_test_v2,,1,trials,LS_2843_152918_0068_SWT_LS_374_180298_0010_tChange_5820_ms.wav,,,,,,,,1,1
394,1517379046912,31/01/2018 06:10:46,,1517379184360,5,31/01/2018 11:13:04,2349,5,task-o4po,,1150249,iisc_06,255764,,live,,,computer,Desktop or Laptop,Mac OS 10.12.2,Chrome 63.0.3239.132,1280x800,1291x699,,RT_test,7,188,1,Screen 1,fixation,fixation,1033.7880000006407,,,0,1,0,,,,rt_test_v2,,1,trials,LS_5456_62043_0022_SWT_LS_2843_152918_0103_tChange_7259_ms.wav,,,,,,,,1,1
395,1517379055322,31/01/2018 06:10:55,,1517379192686,5,31/01/2018 11:13:12,2349,5,task-o4po,,1150249,iisc_06,255764,,live,,,computer,Desktop or Laptop,Mac OS 10.12.2,Chrome 63.0.3239.132,1280x800,1291x699,,RT_test,7,188,2,Screen 2,Zone4,response_keyboard_single,8314.630000000121,1,1,1,0,0,,,,rt_test_v2,,1,trials,LS_5456_62043_0022_SWT_LS_2843_152918_0103_tChange_7259_ms.wav,,,,,,,,1,1
396,1517379056556,31/01/2018 06:10:56,,1517379194010,5,31/01/2018 11:13:14,2349,5,task-o4po,,1150249,iisc_06,255764,,live,,,computer,Desktop or Laptop,Mac OS 10.12.2,Chrome 63.0.3239.132,1280x800,1291x699,,RT_test,7,189,1,Screen 1,fixation,fixation,1030.2249999949709,,,0,1,0,,,,rt_test_v2,,1,trials,LS_374_180299_0006_SWT_LS_2843_152918_0016_tChange_5513_ms.wav,,,,,,,,1,1
397,1517379062834,31/01/2018 06:11:02,,1517379200070,5,31/01/2018 11:13:20,2349,5,task-o4po,,1150249,iisc_06,255764,,live,,,computer,Desktop or Laptop,Mac OS 10.12.2,Chrome 63.0.3239.132,1280x800,1291x699,,RT_test,7,189,2,Screen 2,Zone4,response_keyboard_single,6050.16500000027,1,1,1,0,0,,,,rt_test_v2,,1,trials,LS_374_180299_0006_SWT_LS_2843_152918_0016_tChange_5513_ms.wav,,,,,,,,1,1
398,1517379064011,31/01/2018 06:11:04,,1517379201398,5,31/01/2018 11:13:21,2349,5,task-o4po,,1150249,iisc_06,255764,,live,,,computer,Desktop or Laptop,Mac OS 10.12.2,Chrome 63.0.3239.132,1280x800,1291x699,,RT_test,7,190,1,Screen 1,fixation,fixation,1033.7880000006407,,,0,1,0,,,,rt_test_v2,,1,trials,LS_5456_58161_0003_SWT_LS_2843_152918_0028_tChange_7787_ms.wav,,,,,,,,1,1
399,1517379072424,31/01/2018 06:11:12,,1517379209875,5,31/01/2018 11:13:29,2349,5,task-o4po,,1150249,iisc_06,255764,,live,,,computer,Desktop or Laptop,Mac OS 10.12.2,Chrome 63.0.3239.132,1280x800,1291x699,,RT_test,7,190,2,Screen 2,Zone4,response_keyboard_single,8464.665000000037,1,1,1,0,0,,,,rt_test_v2,,1,trials,LS_5456_58161_0003_SWT_LS_2843_152918_0028_tChange_7787_ms.wav,,,,,,,,1,1
400,1517379073752,31/01/2018 06:11:13,,1517379211196,5,31/01/2018 11:13:31,2349,5,task-o4po,,1150249,iisc_06,255764,,live,,,computer,Desktop or Laptop,Mac OS 10.12.2,Chrome 63.0.3239.132,1280x800,1291x699,,RT_test,7,191,1,Screen 1,fixation,fixation,1028.8370000198483,,,0,1,0,,,,rt_test_v2,,1,trials,LS_374_180299_0024_SWT_LS_7505_83618_0024_tChange_5886_ms.wav,,,,,,,,1,1
401,1517379080071,31/01/2018 06:11:20,,1517379217517,5,31/01/2018 11:13:37,2349,5,task-o4po,,1150249,iisc_06,255764,,live,,,computer,Desktop or Laptop,Mac OS 10.12.2,Chrome 63.0.3239.132,1280x800,1291x699,,RT_test,7,191,2,Screen 2,Zone4,response_keyboard_single,6309.560000000056,1,1,1,0,0,,,,rt_test_v2,,1,trials,LS_374_180299_0024_SWT_LS_7505_83618_0024_tChange_5886_ms.wav,,,,,,,,1,1
402,1517379081410,31/01/2018 06:11:21,,1517379218850,5,31/01/2018 11:13:38,2349,5,task-o4po,,1150249,iisc_06,255764,,live,,,computer,Desktop or Laptop,Mac OS 10.12.2,Chrome 63.0.3239.132,1280x800,1291x699,,RT_test,7,192,1,Screen 1,fixation,fixation,1033.7880000006407,,,0,1,0,,,,rt_test_v2,,1,trials,LS_7447_91187_0009_SWT_LS_7505_83618_0015_tChange_7703_ms.wav,,,,,,,,1,1
403,1517379089682,31/01/2018 06:11:29,,1517379227127,5,31/01/2018 11:13:47,2349,5,task-o4po,,1150249,iisc_06,255764,,live,,,computer,Desktop or Laptop,Mac OS 10.12.2,Chrome 63.0.3239.132,1280x800,1291x699,,RT_test,7,192,2,Screen 2,Zone4,response_keyboard_single,8267.585000000196,1,1,1,0,0,,,,rt_test_v2,,1,trials,LS_7447_91187_0009_SWT_LS_7505_83618_0015_tChange_7703_ms.wav,,,,,,,,1,1
404,1517379091018,31/01/2018 06:11:31,,1517379228459,5,31/01/2018 11:13:48,2349,5,task-o4po,,1150249,iisc_06,255764,,live,,,computer,Desktop or Laptop,Mac OS 10.12.2,Chrome 63.0.3239.132,1280x800,1291x699,,RT_test,7,193,1,Screen 1,fixation,fixation,1038.6970000108704,,,0,1,0,,,,rt_test_v2,,1,trials,LS_7447_91186_0001_SWT_LS_7447_91187_0005_tChange_5913_ms.wav,,,,,,,,1,0
405,1517379097590,31/01/2018 06:11:37,,1517379234984,5,31/01/2018 11:13:54,2349,5,task-o4po,,1150249,iisc_06,255764,,live,,,computer,Desktop or Laptop,Mac OS 10.12.2,Chrome 63.0.3239.132,1280x800,1291x699,,RT_test,7,193,2,Screen 2,Zone4,response_keyboard_single,6513.675000000279,1,1,0,1,0,,,,rt_test_v2,,1,trials,LS_7447_91186_0001_SWT_LS_7447_91187_0005_tChange_5913_ms.wav,,,,,,,,1,0
406,1517379098872,31/01/2018 06:11:38,,1517379236314,5,31/01/2018 11:13:56,2349,5,task-o4po,,1150249,iisc_06,255764,,live,,,computer,Desktop or Laptop,Mac OS 10.12.2,Chrome 63.0.3239.132,1280x800,1291x699,,RT_test,7,194,1,Screen 1,fixation,fixation,1033.7880000006407,,,0,1,0,,,,rt_test_v2,,1,trials,LS_7505_258964_0003_SWT_LS_374_180298_0010_tChange_5712_ms.wav,,,,,,,,1,1
